realtime,time,text,cn,Start Time (Decimal Minutes),Sentiment Score (-10 to 10),sentiment intensive,arousal_score,Chinese Char Count,Duration (Seconds),Words per Minute,viwer,
48.43,"[45:54.245,46:1.070,0]","I wear it too big, but it is also beautiful. You will be right size and shoot the price is not wrong, and I will give you a reduction of 40, right now.",我穿大了，但是也是好看的是，你就正码正拍不出错价格，就趁着现在再给你们立减40，就现在有。,45.9,3.342857143,3.342857143,3,38,6.825,334.0659341,1268,
48.55,"[46:1.240,46:6.740,0]","Two minutes from 199. Well, come to link 3211.",199起两分钟，嗯，来3211号链接。,46.02,0,0,1,9,5.5,98.18181818,1268,
48.65,"[46:7.040,46:12.340,1]","Boys can wear purple, there is no problem, the hand children are all 120 yards of non-running cashmere, you can rest assured oh.",男生可以穿紫色，没有问题的，手上小朋友全都是120码的不跑绒，可以放心哦。,46.12,0,0,2,30,5.3,339.6226415,1252,
48.74,"[46:12.340,46:18.215,0]","You see it can be turned into a real two and a coat with a down liner, I guess which one?",你看它可以变变成真两件和以一件外套的一个羽绒内胆，我猜一个哪个呢？,46.21,0.222222222,0.222222222,1,31,5.875,316.5957447,1242,
48.83,"[46:18.215,46:22.090,1]","Yes, this one is and it's not embarrassing to wear it on its inner liner alone.",对啊，这个是而且它它里面的内胆单穿它呢，也是不尴尬的。,46.3,0,0,1,24,3.875,371.6129032,1242,
48.9,"[46:22.090,46:29.740,0]","Yes, look at it. The jacket inside has pockets. It's really done the way the jacket is done. Look at the cuff here, it's elastic, and it's very elastic.",对你看它它里面的外套是有口袋的，有它是真的按照外套的方式去做的，看袖口这边是弹力的，而且弹力非常大。,46.37,2,2,2,46,7.65,360.7843137,1239,
49.03,"[46:29.790,46:45.115,0]","And then there's pockets on the inside here, but remember when you pull it together in two, the reverse is when you wear it as a jacket, this side is on the outside, but when you attach it to it and try to pull it together, this side is attached to you on the inside.",然后这里里面这里有口袋，但是记得你们把它二合一拉在一起的时候，要反过来是就是你把它当外套穿的时候，这个这一面是在外面，但是你跟它连在一起想拉成一件的时候，这一面是在里面贴在你身上的。,46.5,0,0,1,85,15.325,332.7895595,1247,
49.28,"[46:45.115,46:53.090,0]","Yes, I do. And then I'll show you the outer coat. The waterproof zipper with all the custom buttons.",对的啊，记得，然后外面的外套给你看一下，防水拉链扣子全部定制的那个，默默拥有。,46.75,0,0,1,34,7.975,255.799373,1258,
49.41,"[46:53.090,47:1.090,0]","As for the logo of our high-end series, it is also waterproof zipper, and there is a pig nose buckle at the bottom to retractable.",就我们家高端系列的logo里面，这里也是防水拉链，下摆有猪鼻扣可以收。,46.88,0,0,1,28,8,210,1284,
49.56,"[47:1.560,47:13.135,0]","Velcro is all custom, on the wear side, you see, he made this all for you to make custom, it's not he won't, uh, get it friends don't scratch, and then show you inside.",魔术贴全是定制的，对穿方面的，你看，他这个全都给你做了包边定制的，它不是他不会呃，拿到手朋友不刮人，然后里面给你看一下。,47.03,0,0,2,53,11.575,274.7300216,1279,
49.75,"[47:13.135,47:14.285,1]",When wearing pink is appropriate.,当穿粉色合适。,47.22,2,2,3,6,1.15,313.0434783,1271,
49.77,"[47:14.285,47:23.085,0]","Two Baozi inside is customized antistatic fleece, very comfortable, very easy to wear, solid wear, the price is cheap and cost-effective.",二宝子里面是定制的抗静电的摇粒绒，很舒服，很好穿，实穿性强，价格又便宜又很划算。,47.24,3.708333333,3.708333333,5,35,8.8,238.6363636,1293,
49.91,"[47:23.085,47:25.510,1]","Baby, it doesn't make that rustling noise.",宝宝它不会有那种沙沙的响声。,47.38,0,0,1,13,2.425,321.6494845,1293,
49.97,"[47:26.110,47:35.610,0]","It's normal to rustle, slightly, and it's not cheap, because when you make the trench coat a certain, uh wind resistance, it gets a little thick, it gets a little bit of noise.",它的沙沙响是很正常的，微微的，它不是廉价的，因为你后风衣做到一定呃抗风性抗风性的时候，它就会有点厚度，会有一点点声音。,47.44,-0.967687075,0.967687075,1,53,9.5,334.7368421,1297,
50.12,"[47:35.610,47:37.560,1]",Not the swish kind.,不是那种唰咻刷的。,47.59,6,6,7,8,1.95,246.1538462,1329,
50.16,"[47:37.560,47:44.885,0]","Some of the windbreakers I hear are very sharp, it's just a normal little bit of soft windmill material the fabric is soft, ah soft.",我听到有的风衣是咻咻咻是很尖锐的，它就是正常的一点点软软的风衣料面料是软的，哎软软的。,47.63,0.166666667,0.166666667,1,40,7.325,327.6450512,1329,
50.28,"[47:44.885,48:1.110,0]","And then when the two in one together, the two in one that, hey, this it's two in one together, it's a different feeling so zipper together, so you look at the normal clothes you buy a single 300 single buy.",然后里面二合一合在一起的时候，那个二合一合的那一件，哎，这个它二合一合在一起的时候，服服帖帖这样拉链拉在一起又是不一样的感觉，所以你看正常衣服你单买一件300多单买。,47.75,0.017857143,0.017857143,1,74,16.225,273.651772,1319,
50.55,"[48:1.180,48:4.680,0]","There are over 300 pairs of one piece, but I'm only over 300 together now.",一件300多对，但我现在合在一起才300多。,48.02,0,0,1,14,3.5,240,1339,
50.61,"[48:4.680,48:5.880,1]",It's like I can't try it on.,相当于试穿不了了。,48.08,0,0,2,8,1.2,400,1347,
50.63,"[48:5.880,48:10.530,1]","Because the big clothes are not available, I told the adults last night, that is, I will take pictures today.",因为大人样衣不在，对大人昨天晚上就讲过了，就是说今天会去拿去拍照。,48.1,-0.666666667,0.666666667,1,30,4.65,387.0967742,1347,
50.71,"[48:10.530,48:13.480,1]","Well, those who want to see the effect on the upper body are gone.",所道呢，想要看上身效果的就是没有了。,48.18,0,0,1,16,2.95,325.4237288,1347,
50.76,"[48:13.530,48:19.480,1]","You can only say that you go to shoot now, you get the price, you come back to our studio later to see the upper body effect is no problem.",你只能说你现在先去拍，你抢到这个价格，你后面再来我们直播间再看上身效果是没有问题的。,48.23,0,0,1,39,5.95,393.2773109,1331,
50.85,"[48:19.480,48:21.255,0]",I compared the price on my body.,对我比在了身上价格。,48.32,0,0,1,9,1.775,304.2253521,1331,
50.88,"[48:21.255,48:22.530,1]",There will be no baby behind you.,你后面就没有了宝宝。,48.35,-4,4,4,9,1.275,423.5294118,1339,
50.91,"[48:22.530,48:24.430,0]",I'm wearing it. I can't wear it.,我比在身上，我穿不了它。,48.38,0,0,1,10,1.9,315.7894737,1339,
50.94,"[48:24.880,48:27.830,0]","Hey, can I get you some color and a sleeve?",哎，我能给你套色，套一个袖子好不好？,48.41,0,0,1,15,2.95,305.0847458,1341,
50.99,"[48:27.830,48:30.430,0]","If you look at me like this, you can always see the effect.",你就看我这样也这样，总能看出个大小的效果吧。,48.46,0,0,2,20,2.6,461.5384615,1341,
51.04,"[48:30.430,48:37.980,0]","You can't see it here you can't see it right now. You can at least see that I'm wearing this pink and it doesn't affect my complexion. I'm not getting darker, right?",这里看到也看不出来看现在就是大概，你起码看我穿这个粉色不会影响我的肤色，我没有变黑，对不对？,48.51,0.428571429,0.428571429,1,42,7.55,333.7748344,1341,
51.17,"[48:38.280,48:41.405,0]","Adults are not like, not in the studio, I give you to rely on the baby's face.",大人不在样，不在直播间，我给你靠宝宝的比的脸。,48.64,0,0,1,20,3.125,384,1338,
51.22,"[48:41.405,48:48.080,1]","If you miss this price today, there is no treasure son behind it, but Dao, there is a point to remind everyone that he has to wait, to wait 30 days.",如果今天错过了这个价格，后面是没有的宝子啊，但是道呢，有一个点要提醒大家，他是要等的，要等30天。,48.69,-4,4,5,41,6.675,368.5393258,1338,
51.33,"[48:48.130,48:55.430,1]",Now this is the pre-order price. It is 40 yuan less than our new price and 80 yuan less than the normal price in our store.,现在你们拍到的这个是预定价，它是比我们上新价少了40块钱，比我们店铺的正常价格少了80。,48.8,-0.117424242,0.117424242,1,37,7.3,304.109589,1298,
51.45,"[48:55.480,48:58.830,1]",So now you're saving $80 on everything you buy.,所以现在买的每一件都是立省80块钱的啊。,48.92,0,0,1,17,3.35,304.4776119,1298,
51.51,"[48:58.830,49:1.130,0]",The baby can buy purple can.,就是宝宝可以买紫色可以。,48.98,0,0,1,11,2.3,286.9565217,1296,
51.55,"[49:1.200,49:5.225,0]","Because you have very dark skin, if you want to choose between 1 powder, go for purple.",因为你皮肤很黑，买想的想在粉子里面二选1的话，去买紫色。,49.02,-1.95,1.95,2,24,4.025,357.7639752,1296,
51.62,"[49:5.225,49:8.575,0]","Yes, because the bud is very black, and then the bud remains purple.",对，因为朵朵就很黑，然后朵朵留的就是紫色。,49.09,-2.166666667,2.166666667,3,18,3.35,322.3880597,1296,
51.67,"[49:8.575,49:15.650,0]","Yes, she she wore many colors, and finally the experiment came down, the experiment came down, purple is very white.",是的啊，她她穿了很多颜色的衣服，最后实验下来，实验下来，紫色是非常显白的。,49.14,0.377777778,0.377777778,1,32,7.075,271.3780919,1284,
51.79,"[49:15.650,49:16.425,0]",Come to link number one.,来一号链接。,49.26,0,0,1,5,0.775,387.0967742,1284,
51.8,"[49:16.425,49:17.725,1]",I can't use the ticket at the last minute.,最后一分钟用不了券。,49.27,0,0,1,9,1.3,415.3846154,1284,
51.83,"[49:17.725,49:20.400,0]","Baby, I haven't used this ticket since last night.",宝宝，这个从上昨天上新的时候就用不了券。,49.3,0,0,1,18,2.675,403.7383178,1258,
51.87,"[49:20.400,49:22.075,1]",Because it's already a good price.,因为它已经是很划算的价格了。,49.34,7,7,8,13,1.675,465.6716418,1258,
51.9,"[49:22.075,49:22.450,1]",Vouchers.,个券。,49.37,0,0,1,2,0.375,320,1258,
51.9,"[49:22.450,49:25.950,0]","B: You can use it. I've put the cost of the ticket directly into your account. Yes, OK?",你的用我把那个券的钱已经给你直接算进去了，是的，懂吗？,49.37,3,3,4,24,3.5,411.4285714,1254,
51.96,"[49:25.950,49:29.650,0]",That link won't enter the ticket. This link won't enter the ticket because it's too old.,它那个链接进不了券啊，这个链接因为时间太长了进不了券。,49.43,1,1,2,25,3.7,405.4054054,1254,
52.02,"[49:29.650,49:32.400,1]","Well, if it's black and grey, just go for black.",呃，黑色灰色纠结的话呢，直接去买黑色就可以了。,49.49,-1.277777778,1.277777778,2,20,2.75,436.3636364,1254,
52.07,"[49:32.400,49:39.725,1]","Baby, and then in your hand is a child's size 120, it is really two, you two can wear separately, no problem can also wear together ah.",宝贝啊，然后手上拿的是小朋友的120码，它是真的两件，你们两件可以分开穿，没有问题也可以合在一起穿啊。,49.54,2,2,4,43,7.325,352.21843,1254,
52.19,"[49:39.725,49:45.350,0]","If you're an adult who doesn't wear makeup and wants to wear that color, you wear black, black purple with a tangle inside, you wear black.",如果是大人不化妆，想穿那个颜色，你穿黑呗，黑色紫色里面纠结，那你就穿黑色。,49.66,-0.4,0.4,1,32,5.625,341.3333333,1250,
52.29,"[49:45.350,49:54.150,0]","Then this is grey, grey is very high-grade, when the baby wears it is very big name, it will have a texture memory more obvious than black.",然后这是灰色，灰色非常高级，宝宝穿上身以后是很有大牌感的，它的纹理记忆感会比黑色的更明显。,49.76,0.619047619,0.619047619,1,41,8.8,279.5454545,1249,
52.43,"[49:54.150,50:1.150,0]","Yes, they're both very stain-resistant, very high-grade, but it's black. You can't go wrong, but you have too much black, if you can.",是它们两个都很耐脏，很高级啊，但是就是黑色，你不出错，但是你黑色太多了，如果能。,49.9,-0.866666667,0.866666667,2,34,7,291.4285714,1237,
52.55,"[50:1.220,50:4.270,0]","Can't have any other color, but also stain resistant treasure, then choose black.",不能有点其他的颜色，但又是耐脏的宝，那就选黑色。,50.02,-1.458333333,1.458333333,3,21,3.05,413.1147541,1237,
52.6,"[50:4.420,50:6.445,0]","For girls, you can wear black, of course.",对女孩可以穿黑色，当然可以。,50.07,-1.666666667,1.666666667,2,12,2.025,355.5555556,1221,
52.64,"[50:6.445,50:10.895,0]","Baby, what color can't a girl wear?",宝宝，女生有什么颜色是她不能穿的？,50.11,0,0,1,15,4.45,202.247191,1215,
52.71,"[50:10.895,50:12.095,1]",Girls can wear all four colors.,女生4个颜色都能穿。,50.18,0,0,2,8,1.2,400,1215,
52.73,"[50:12.095,50:16.370,1]","Honey, for guys, you should wear all three colors except pink.",宝贝啊，男生的话呢，除了粉色不穿，其他3个颜色你都应该穿。,50.2,-1,1,2,24,4.275,336.8421053,1201,
52.8,"[50:16.420,50:20.920,0]","Boys don't wear much except pink, but the other three colors are awesome.",男生除了粉色穿的少，但其他三个颜色其他颜色都厉害了吧。,50.27,2.4375,2.4375,3,25,4.5,333.3333333,1202,
